p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,8,20,500,120,4.8546965,3422.5844950675964
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,16,100,500,120,2.9557434999999996,3445.4431393146515
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,128,500,120,2.108762,3463.359456539154
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,8,128,500,120,2.1805605,3481.1318645477295
 , , ,128,32,256,500,120,1.564432,3497.323414325714
 , , ,128,100,128,500,120,1.548992,3514.8135764598846
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,20,128,500,120,1.708437,3532.6517481803894
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,100,500,120,3.0261845000000003,3555.4796426296234
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,100,100,500,120,3.344683,3579.926863670349
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,128,500,120,1.661366,3596.351275920868
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,128,100,500,120,2.9043080000000003,3616.7754118442535
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,100,256,500,120,2.1348885,3637.4473979473114
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,256,500,120,1.6886955,3653.727957725525
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,80,128,500,120,1.648081,3671.380025863647
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,128,500,120,1.6719205,3689.719268798828
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,16,256,500,120,1.6642585,3706.891916275024
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,128,500,120,1.650875,3722.895730018616
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,80,128,500,120,1.648324,3739.2119555473328
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,128,128,500,120,2.1002525,3757.136316776275
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,2048,128,500,120,2.12303,3776.760153532028
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,16,100,500,120,3.0992615,3798.647701263428
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,50,100,500,120,3.6120775,3823.863582611084
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,32,100,500,120,2.8950224999999996,3844.67192864418
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,2048,100,500,120,2.4082035,3863.715826272965
 , , ,16,8,16,500,120,3.377971,3885.023569107056
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,80,500,120,2.0433485,3902.527267217636
 , , ,16,128,16,500,120,3.6098435,3926.071558237076
 , , ,4,64,50,500,120,2.6273065,3946.491371154785
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,50,80,500,120,3.2973809999999997,3970.683429479599
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,32,80,500,120,2.807561,3991.2596533298497
 , , ,4,80,20,500,120,3.611665,4015.683410167694
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,16,80,500,120,2.9425415,4038.055902242661
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,16,500,120,3.5310725,4061.307379722595
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,256,500,120,3.548175,4084.215308189392
 , , ,4,128,100,500,120,1.7122375,4101.640569448471
 , , ,4,64,100,500,120,1.706303,4118.331662416458
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,2048,20,500,120,5.085233000000001,4145.155756473541
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,64,256,500,120,2.0871435,4164.518969535828
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,100,500,120,1.981345,4183.399905204773
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,16,256,500,120,2.7318015,4205.247747421265
